1621123200000,46787.21000000,47563.20000000,46500.00000000,47548.00000000,492.96946000,1621124099999,23217079.42900079,17383,252.45547200,11893570.04673064,0
1621124100000,47548.00000000,47703.87000000,47387.94000000,47508.26000000,248.35236800,1621124999999,11809136.09019356,9222,131.62026300,6257969.77586068,0
1621125000000,47502.81000000,47718.02000000,47107.77000000,47231.80000000,244.98691700,1621125899999,11595216.34464382,8238,119.45406700,5652275.00563072,0
1621125900000,47230.02000000,47489.15000000,46938.82000000,47296.14000000,285.01548200,1621126799999,13456144.29684309,8667,157.57385400,7440487.13572423,0
1621126800000,47296.14000000,48120.00000000,47296.14000000,48091.59000000,245.54904700,1621127699999,11708738.66865493,9638,129.85460400,6193131.61306032,0
1621127700000,48084.76000000,48115.38000000,47808.25000000,47931.78000000,154.72450000,1621128599999,7416111.18803364,5996,73.73223000,3533941.07116903,0
1621128600000,47931.20000000,47960.65000000,47700.00000000,47960.19000000,170.47887200,1621129499999,8149883.00145822,6113,83.65215400,3999058.89484066,0
1621129500000,47951.20000000,48210.00000000,47948.68000000,48052.96000000,190.41400200,1621130399999,9154794.53623868,6051,102.77474900,4941294.89565615,0
1621130400000,48053.49000000,48235.02000000,47959.00000000,47965.73000000,143.65071800,1621131299999,6904480.61553438,5279,70.96173200,3410726.16145727,0
1621131300000,47963.36000000,48183.67000000,47963.36000000,48182.43000000,116.42917100,1621132199999,5596932.61016214,4503,61.18650500,2941141.80800275,0
1621132200000,48182.44000000,48216.85000000,48008.72000000,48017.66000000,114.81284400,1621133099999,5521211.93772919,4294,63.81383800,3068506.59453866,0
1621133100000,48019.90000000,48329.53000000,48019.90000000,48151.06000000,110.26028300,1621133999999,5309756.24499570,4584,62.79737800,3024241.43370455,0
1621134000000,48151.06000000,48346.50000000,48022.01000000,48022.02000000,147.56130600,1621134899999,7109326.76872007,4841,80.48529400,3877347.05456095,0
